"Protein IDs","Gene names","Protein names","MitoCarta3.0_SubMitoLocalization","MitoCarta3.0_MitoPathways","FC_TOTALS_OCIAD1","p_OCIAD1_TOTALS","sig_TOTALS_OCIAD1","LFQ_KO_TOTALS_22","LFQ_KO_TOTALS_23","LFQ_KO_TOTALS_24","LFQ_WT_TOTALS_22","LFQ_WT_TOTALS_23","LFQ_WT_TOTALS_24","missingness"
"Q9H0W9-3;Q9H0W9;Q9H0W9-2;Q9H0W9-4","C11orf54","Ester hydrolase C11orf54",NA,NA,2.659783277715,0.0814988386098993,FALSE,23.1077057733771,23.1158386931274,23.3276136261798,19.8975251319809,19.5321017426145,22.1421813849439,"MNAR"
"Q9H0X4;Q9H0X4-2","ITFG3","Protein ITFG3",NA,NA,0.436602981474135,0.0982894882236675,FALSE,24.2648382638966,24.5979147601042,24.646752387576,23.8402339792448,24.3724774335492,23.9869850543604,"MAR"
"Q9H165-2;Q9H165-6;Q9H165","BCL11A","B-cell lymphoma/leukemia 11A",NA,NA,-0.347858020794934,0.437744076419839,FALSE,23.6922900608912,23.9763891182218,24.2563968728837,23.838217551683,25.002933701464,24.1274988612345,"complete"
"Q9H1A4","ANAPC1","Anaphase-promoting complex subunit 1",NA,NA,0.110906914255466,0.578690922307741,FALSE,23.307391906079,23.3995569388258,23.5786689219583,23.0170519993092,23.5601915081924,23.3756535165951,"complete"
"Q9H1E3;Q9H1E3-2","NUCKS1","Nuclear ubiquitous casein and cyclin-dependent kinase substrate 1",NA,NA,0.369340410015599,0.257539781709645,FALSE,27.4404367605952,27.0048872882516,26.8884683878278,27.1810403200089,26.5467895369078,26.4979413497111,"complete"
"Q9H1E5","TMX4","Thioredoxin-related transmembrane protein 4",NA,NA,0.7058955587528,0.303288628460075,FALSE,24.7150930350043,24.4195085387362,25.1706180496292,23.2429563159872,25.005419835908,23.9391567952161,"complete"
"Q9H1I8;Q9H1I8-3;Q9H1I8-2","ASCC2","Activating signal cointegrator 1 complex subunit 2",NA,NA,1.67090455520213,0.0539797712000848,FALSE,25.9049203897011,24.3531677733417,25.0723301009907,23.2484979454376,23.3509205355787,23.7182861174108,"complete"
"Q9H1K1;Q9H1K1-2","ISCU","Iron-sulfur cluster assembly enzyme ISCU, mitochondrial","Matrix","Metabolism > Metals and cofactors > Fe-S cluster biosynthesis | Metabolism > Metals and cofactors > Fe-S-containing proteins",-0.430595884094132,0.304680086491425,FALSE,25.641839879805,25.6486455044094,25.2771482817165,26.4170377813895,25.3525987369077,26.0897847999161,"complete"
"Q9H223","EHD4","EH domain-containing protein 4",NA,NA,0.457008742219568,0.135404513525355,FALSE,24.7285088004912,24.9894066878827,24.8114539181852,24.5676746337956,24.6011915697621,23.9894769763427,"complete"
"Q9H267;Q9H267-2","VPS33B","Vacuolar protein sorting-associated protein 33B",NA,NA,0.756167123201436,0.0941796133353506,FALSE,24.1250467713392,24.4977121238623,24.7178004679754,23.1866562461749,24.1414697119726,23.7439320354251,"complete"
"Q9H269;Q9H269-2","VPS16","Vacuolar protein sorting-associated protein 16 homolog",NA,NA,1.05828354133633,0.0200823988351301,TRUE,24.1212653126972,24.4760892605897,24.4239066202267,23.2323986988027,23.6656169840446,22.9483948866573,"complete"
"Q9H299","SH3BGRL3","SH3 domain-binding glutamic acid-rich-like protein 3",NA,NA,-0.923093513156616,0.225189831158158,FALSE,26.4735025168182,26.3220077844932,26.2086921154424,27.6190854558872,NA,26.8965698482619,NA
"Q9H2D6-5;Q9H2D6-7;Q9H2D6-3;Q9H2D6-2;Q9H2D6;Q9H2D6-6","TRIOBP","TRIO and F-actin-binding protein",NA,NA,0.193385242608198,0.136181491281418,FALSE,24.2094342088668,23.9186036072991,24.0772524880967,23.8146663870779,23.9176666288419,23.8928015605182,"complete"
"Q9H2G2-2;Q9H2G2","SLK","STE20-like serine/threonine-protein kinase",NA,NA,0.441302887853034,0.113893402086175,FALSE,25.5699030637505,25.0106331707243,25.1006694862032,25.0064427529816,24.7674021620463,24.583452142091,"complete"
"Q9H2H8;Q9H2H8-2","PPIL3","Peptidyl-prolyl cis-trans isomerase-like 3",NA,NA,0.557204092409169,0.141549134163266,FALSE,25.5283694084419,26.3505808095658,26.118733787389,25.296424600341,25.5094578466541,25.5201892811741,"complete"
"Q9H2K0","MTIF3","Translation initiation factor IF-3, mitochondrial","Matrix","Mitochondrial central dogma > Translation > Translation factors",3.78926692194563,0.000340114702812248,TRUE,25.2452914630389,24.5042879443235,24.6196155901721,21.2958263899439,20.9620871150377,20.743480726716,"MNAR"
"Q9H2M9;Q9H2M9-2","RAB3GAP2","Rab3 GTPase-activating protein non-catalytic subunit",NA,NA,-0.167877133109133,0.527211052300419,FALSE,23.8362904305124,23.7595044002853,23.9662770053698,23.8397771756649,24.4571305235406,23.7687955362894,"complete"
"Q9H2P0","ADNP","Activity-dependent neuroprotector homeobox protein",NA,NA,0.895910950543932,0.126305660517355,FALSE,25.2176083831103,25.1102965050431,25.5969432695194,23.8513805079295,25.1245736830514,24.2611611150601,"complete"
"Q9H2U1;Q9H2U1-2;Q9H2U1-3","DHX36","ATP-dependent RNA helicase DHX36",NA,NA,1.41234514494533,1.86899895565951e-05,TRUE,25.2084357940201,25.3509843010801,25.3192731315709,23.857744372007,23.9554828866661,23.828430533162,"complete"
"Q9H2U2;Q9H2U2-2;Q9H2U2-3;Q9H2U2-6;Q9H2U2-4","PPA2","Inorganic pyrophosphatase 2, mitochondrial","Matrix","Mitochondrial central dogma > mtDNA maintenance | Mitochondrial central dogma > mtRNA metabolism | Mitochondrial central dogma > Translation | Metabolism > Nucleotide metabolism",0.558295050284368,0.166314717309879,FALSE,27.8142369168374,27.6436490011143,27.3500135506306,27.5892341671749,26.7935909149384,26.7501892356159,"complete"
"Q9H2V7-3;Q9H2V7-2;Q9H2V7;Q9H2V7-4;Q9H2V7-5","SPNS1","Protein spinster homolog 1",NA,NA,-0.321324340365781,0.149847288217082,FALSE,25.2358906352599,25.311128106304,NA,25.4788862760562,25.8824186253119,25.4231962320751,NA
"Q9H2W6","MRPL46","39S ribosomal protein L46, mitochondrial","Matrix","Mitochondrial central dogma > Translation > Mitochondrial ribosome",0.0185400223182981,0.917267285564852,FALSE,28.5428885310326,28.5903282635951,28.369329231682,28.7789215923827,28.3133874935047,28.3546168734674,"complete"
"Q9H300-2;Q9H300","PARL","Presenilins-associated rhomboid-like protein, mitochondrial;P-beta","MIM","Protein import, sorting and homeostasis > Protein homeostasis > Proteases | Mitochondrial dynamics and surveillance > Mitophagy | Mitochondrial dynamics and surveillance > Autophagy",0.823234946476536,0.172202887072375,FALSE,23.8887091546318,24.3863460671704,NA,22.7333177743425,24.0477046290688,23.1618555898624,NA
"Q9H307","PNN","Pinin",NA,NA,-0.898559990403133,0.115224149902293,FALSE,26.8737450592261,26.7498109350467,27.2836597539966,27.2020100327031,28.4437484227266,27.9571372640491,"complete"
"Q9H3G5","CPVL","Probable serine carboxypeptidase CPVL",NA,NA,0.847104947124532,0.0037711326391238,FALSE,28.203607849463,28.0002072279511,27.9628918156643,27.4011873663893,27.1794433242265,27.044761361089,"complete"
"Q9H3K2","GHITM","Growth hormone-inducible transmembrane protein","MIM","Mitochondrial dynamics and surveillance > Apoptosis",-0.215203283499051,0.633553619077961,FALSE,25.5061647853205,26.1530705641188,NA,25.6604643916436,26.2947966164196,26.1792018665929,NA
"Q9H3K6;Q9H3K6-2","BOLA2","BolA-like protein 2",NA,NA,-0.349021575833234,0.199292023272431,FALSE,26.4734548118812,26.3437394398124,26.1660623233121,26.9706085699931,26.322307833667,26.7374048988453,"complete"
"Q9H3N1","TMX1","Thioredoxin-related transmembrane protein 1",NA,NA,-0.194544275925299,0.514770062687026,FALSE,27.2320851178344,27.2938256089411,27.5906627021595,27.0921932106864,27.825987807088,27.7820252389365,"complete"
"Q9H3P2;Q9H3P2-7","NELFA","Negative elongation factor A",NA,NA,0.319018784989765,0.675454959920423,FALSE,23.4974901028105,24.6865893751841,24.7351686510783,23.4063538860054,25.1339437133689,23.4218941747293,"MAR"
"Q9H3P7","ACBD3","Golgi resident protein GCP60",NA,NA,0.607476661619298,0.118677062365713,FALSE,25.7319654666005,26.0082251778548,25.7089574256743,25.5605317936034,25.3313717821609,24.7348145095074,"complete"
"Q9H3R5","CENPH","Centromere protein H",NA,NA,1.0053506859629,0.0368720514804644,TRUE,24.5048398789899,24.3412196041918,24.5225575550988,23.3648075038072,23.8651732676629,23.1225842089217,"complete"
"Q9H3U1-2;Q9H3U1-3","UNC45A","Protein unc-45 homolog A",NA,NA,0.342132575832366,0.033961912697315,FALSE,26.5017528661818,26.2330969637876,26.281697670536,26.0870339182552,25.9628278675895,25.9402879871636,"complete"
"Q9H444","CHMP4B","Charged multivesicular body protein 4b",NA,NA,-1.1308806649712,0.168570919161993,FALSE,27.6691883052817,26.3178915809677,26.396772991894,28.4353395238776,26.9095903615649,28.4315649876145,"complete"
"Q9H488;Q9H488-2","POFUT1","GDP-fucose protein O-fucosyltransferase 1",NA,NA,0.493363550658966,0.0154875216303729,FALSE,26.428408331866,26.5547551562918,26.3892731387428,26.1412300019299,25.899277496892,25.8518384761018,"complete"
"Q9H490-2;Q9H490","PIGU","Phosphatidylinositol glycan anchor biosynthesis class U protein",NA,NA,0.387796223631867,0.0830340204495742,FALSE,25.1495329714936,25.3519241421354,NA,24.7988002120827,25.0599486111057,24.7300481763595,NA
"Q9H497;Q9H497-2;Q9H497-3","TOR3A","Torsin-3A",NA,NA,-1.04215133809993,0.00525034333210986,TRUE,23.2944138642134,23.4199728470823,23.5395094631829,24.2315947640077,24.6798190963363,24.4689363284344,"MAR"
"Q9H4A3-2;Q9H4A3;Q9H4A3-5;Q9H4A3-6;Q9H4A3-7;Q9H4A3-4","WNK1","Serine/threonine-protein kinase WNK1",NA,NA,-1.59047461576096,0.0478431790989362,TRUE,20.9273547691206,21.2356840781681,21.7091199138747,22.0287069823433,23.4685046555069,23.1463709705961,"MNAR"
"Q9H4A4","RNPEP","Aminopeptidase B",NA,NA,0.457984722186968,0.208912728363908,FALSE,26.8824824576718,26.0112755636312,26.3070070047178,25.9896704118828,25.7868586863238,26.0502817612533,"complete"
"Q9H4A6","GOLPH3","Golgi phosphoprotein 3","IMS","0",0.599350200742634,0.0751360669255327,FALSE,25.8708259935486,26.1091210356173,26.2860008015043,25.0934458610388,25.7305068968649,25.6439444705386,"complete"
"Q9H4B0;Q9H4B0-2;Q9H4B0-3","OSGEPL1","Probable tRNA N6-adenosine threonylcarbamoyltransferase, mitochondrial","Matrix","Mitochondrial central dogma > mtRNA metabolism > mt-tRNA modifications",0.0398602010961007,0.803480835843237,FALSE,26.5366900789571,26.1549994253787,26.2545315957209,26.3866660767645,26.356775791018,26.0831986289859,"complete"
"Q9H4G4","GLIPR2","Golgi-associated plant pathogenesis-related protein 1",NA,NA,0.852787697263302,0.162887523378365,FALSE,25.4005489458799,25.9570010833073,NA,24.8547844804069,25.0020907600559,24.6210867115281,NA
"Q9H4I3;Q9H4I3-2","TRABD","TraB domain-containing protein",NA,NA,-0.162878979339634,0.611703458458239,FALSE,23.8466452311423,24.7665243412419,24.3027498582515,NA,24.5617909836351,24.3745799288013,NA
"Q9H4L4","SENP3","Sentrin-specific protease 3",NA,NA,0.500249225330698,0.317340980418637,FALSE,25.8449761313858,25.6911618378692,26.2654717491522,24.6980025707295,25.9275307000517,25.6753287716339,"complete"
"Q9H4M9;Q9NZN4","EHD1","EH domain-containing protein 1",NA,NA,2.23561493321627,0.0185077272796235,TRUE,24.5860422988404,24.6282850186058,24.2646193614856,22.8598384493383,22.3194452825542,21.5928181473905,"complete"
"Q9H501","ESF1","ESF1 homolog",NA,NA,-0.51685535539217,0.140807142275707,FALSE,24.1738172635094,24.1151698348644,24.4537549892726,24.3169827990888,25.0852760075946,24.8910493471395,"complete"
"Q9H553;Q9H553-2","ALG2","Alpha-1,3/1,6-mannosyltransferase ALG2",NA,NA,0.445200147663801,0.440662481679097,FALSE,24.8814571439053,25.1365720785442,25.5326730091206,24.1333974774238,25.6306957697801,24.4510085413748,"complete"
"Q9H583","HEATR1","HEAT repeat-containing protein 1;HEAT repeat-containing protein 1, N-terminally processed",NA,NA,-0.605684212073033,0.532332516650651,FALSE,25.445543772451,25.3789528923428,26.4290646862007,24.9773601117624,27.6766565019911,26.4165973734601,"complete"
"Q9H5K3","POMK","Protein O-mannose kinase",NA,NA,0.062168347431264,0.854026744976336,FALSE,24.5936132064965,24.6809436296971,24.8582398633446,24.443095598682,25.2253057598828,24.2778902986796,"complete"
"Q9H5Q4","TFB2M","Dimethyladenosine transferase 2, mitochondrial","Matrix","Mitochondrial central dogma > mtDNA maintenance > mtDNA replication | Mitochondrial central dogma > mtRNA metabolism > Transcription",-0.352625454653065,0.523582950645497,FALSE,22.8662126030458,23.6642190495658,23.6291221210016,23.4784702649829,24.5646467427928,23.1743131297967,"complete"
"Q9H6E4","CCDC134","Coiled-coil domain-containing protein 134",NA,NA,2.0761325773917,0.145825143767417,FALSE,24.6140978020816,24.4566061676726,25.274576294682,21.9179847169094,24.546486718031,21.6524110973207,"MNAR"
"Q9H6F5;Q9H6F5-2","CCDC86","Coiled-coil domain-containing protein 86",NA,NA,-0.594488647706168,0.163322894171789,FALSE,25.3754832948083,24.9515235659226,25.4885755391885,25.3010487898908,26.0771707969837,26.2208287561634,"complete"
"Q9H6H4","REEP4","Receptor expression-enhancing protein 4",NA,NA,-3.5307993058827,0.000359112741724342,TRUE,20.8912646637046,21.3033408621222,21.3971097649543,24.4020716774123,25.1457176199069,24.63632391111,"MNAR"
"Q9H6K4","OPA3","Optic atrophy 3 protein","MOM","0",0.66447448195775,0.413296366871596,FALSE,23.903282634715,24.9623364642561,NA,23.7334133333021,24.1219733168982,23.4496185523831,NA
"Q9H6R4-4;Q9H6R4;Q9H6R4-2;Q9H6R4-3","NOL6","Nucleolar protein 6",NA,NA,-0.530332103127733,0.541043996171683,FALSE,25.5069831961488,25.089499468229,26.1936831161139,24.8282246495367,27.2020778637215,26.3508595766167,"complete"
"Q9H6S0","YTHDC2","Probable ATP-dependent RNA helicase YTHDC2",NA,NA,0.512907047296334,0.242339649978072,FALSE,24.8304299437107,25.1750650078515,25.103766567885,24.5528356279501,25.0573478130363,23.9603569365718,"complete"
"Q9H6S3;Q9H6S3-3;Q9H6S3-2","EPS8L2","Epidermal growth factor receptor kinase substrate 8-like protein 2",NA,NA,4.60464193954943,0.0430583271090353,TRUE,25.2510042687872,25.2420910729756,25.3470861517021,20.1378721022818,19.2948964787914,22.5934870937434,"MNAR"
"Q9H6T3-3;Q9H6T3-2;Q9H6T3","RPAP3","RNA polymerase II-associated protein 3",NA,NA,0.0904328627989663,0.227813080300468,FALSE,25.2154411955937,25.0865561444621,25.1953439263338,25.0032244575976,25.1683640949873,25.0544541254078,"complete"
"Q9H6U8-2;Q9H6U8-4;Q9H6U8;Q9H6U8-3","ALG9","Alpha-1,2-mannosyltransferase ALG9",NA,NA,-0.616231428946985,0.350856976830614,FALSE,23.7663549768701,24.4041261304243,24.0750213711407,NA,25.1114698344189,24.2846613424318,NA
"Q9H6Y2;Q9H6Y2-2","WDR55","WD repeat-containing protein 55",NA,NA,-0.185588497569334,0.51119013706601,FALSE,24.0784990920779,24.2581774999632,24.4662041798952,24.0173805433458,24.5928684182229,24.7493973030756,"complete"
"Q9H6Z4-3;Q9H6Z4-2;Q9H6Z4","RANBP3","Ran-binding protein 3",NA,NA,0.7253511085549,0.0637916442478935,FALSE,24.1037815951074,24.4252592097362,24.3248803735165,23.6059818141904,23.9143672179028,23.1575188206022,"complete"
"Q9H773","DCTPP1","dCTP pyrophosphatase 1",NA,NA,-0.0542125733500356,0.910806426011603,FALSE,26.1912467982327,24.7479747550054,25.2245315687852,25.5828319982844,25.3339684861227,25.4095903576663,"complete"
"Q9H7B2","RPF2","Ribosome production factor 2 homolog",NA,NA,-0.708983496564901,0.524707439199532,FALSE,25.9631503905437,24.6462604090495,26.2877754783163,24.85234635856,27.8326559182203,26.3391344908239,"complete"
"Q9H7D7-2;Q9H7D7;Q9H7D7-3;Q9H7D7-4","WDR26","WD repeat-containing protein 26",NA,NA,1.43730469885467,0.000933498705908549,TRUE,25.3114169594812,25.6259448906282,25.6571792214365,23.8826714945194,24.2965120020555,24.103443478407,"complete"
"Q9H7E9;Q9H7E9-2","C8orf33","UPF0488 protein C8orf33",NA,NA,-0.321954113213014,0.00332807709278444,FALSE,25.5549519958255,25.5115251058976,NA,25.8644455342528,25.8853028996611,25.8158295583098,NA
"Q9H7N4","SCAF1","Splicing factor, arginine/serine-rich 19",NA,NA,0.168794976539235,0.812216729655388,FALSE,24.6117945340533,24.5086891468924,25.3211992865196,23.6123045857846,25.6653195115626,24.6576739405004,"complete"
"Q9H7Z7","PTGES2","Prostaglandin E synthase 2;Prostaglandin E synthase 2 truncated form","MIM","Metabolism > Lipid metabolism > Eicosanoid metabolism",0.289908623332533,0.0797975144165398,FALSE,26.2376450832002,26.5552343793881,26.4959074799573,26.0627065309695,26.2801203659456,26.0762341756329,"complete"
"Q9H832;Q9H832-2","UBE2Z","Ubiquitin-conjugating enzyme E2 Z",NA,NA,0.1216702520361,0.6368005172785,FALSE,24.8129143156476,24.3684911787206,24.3356582009095,24.6473002403304,24.0358770537146,24.4688756451244,"complete"
"Q9H840","GEMIN7","Gem-associated protein 7",NA,NA,0.375766801803302,0.246344526207161,FALSE,23.634383604052,24.4194518630791,24.153598573294,23.6743170984363,23.9266726295354,23.4791439070435,"complete"
"Q9H845","ACAD9","Acyl-CoA dehydrogenase family member 9, mitochondrial","MIM","OXPHOS > Complex I > CI assembly factors | OXPHOS > OXPHOS assembly factors",0.921135723397633,0.00661887565871365,FALSE,26.8920520339991,27.2780895968808,27.1937850253524,26.1093219921397,26.3034547404827,26.187742753417,"complete"
"Q9H857-2;Q9H857;Q9H857-3;Q9H857-4","NT5DC2","5-nucleotidase domain-containing protein 2","Matrix","Metabolism > Nucleotide metabolism > Nucleotide synthesis and processing",0.768441985791167,0.00115842775368012,FALSE,27.1708355644051,27.3917885801551,27.355954971801,26.4777299815964,26.6457487916109,26.4897743857804,"complete"
"Q9H8G2;Q9H8G2-2","CAAP1","Caspase activity and apoptosis inhibitor 1",NA,NA,-0.549965907072167,0.254639639100448,FALSE,23.896707746624,24.5484242362766,23.9634663737042,25.2488672370358,24.7402567425156,24.0693720982699,"complete"
"Q9H8H0;Q9H8H0-2","NOL11","Nucleolar protein 11",NA,NA,-1.47106888831913,0.217884060560991,FALSE,24.6560982313632,24.9670572817815,25.9960397090116,25.0128902539764,27.7491611002685,27.2703505328688,"complete"
"Q9H8H2-4;Q9H8H2-2;Q9H8H2;Q9H8H2-3","DDX31","Probable ATP-dependent RNA helicase DDX31",NA,NA,-0.166293463554418,0.536852410758581,FALSE,23.7929479879715,23.9763079031186,NA,23.7641256775168,24.4747488046615,23.9138897451201,NA
"Q9H8S9;Q7L9L4;Q7L9L4-2;Q9H8S9-2","MOB1A;MOB1B","MOB kinase activator 1A;MOB kinase activator 1B",NA,NA,-0.564707372940735,0.251624199179182,FALSE,25.1366450754874,23.9090760502762,24.4579591825498,24.9820498904104,25.1210525110209,25.0947000257043,"MAR"
"Q9H8Y5","ANKZF1","Ankyrin repeat and zinc finger domain-containing protein 1",NA,NA,0.153330107358816,0.274490410220994,FALSE,25.4635040723166,25.8188535931395,25.6676757877763,25.5047338783525,NA,25.4886282090848,NA
"Q9H8Y8-3;Q9H8Y8;Q9H8Y8-2","GORASP2","Golgi reassembly-stacking protein 2",NA,NA,0.0964982836058006,0.34616964553362,FALSE,26.4692637208791,26.5260519069729,26.4012535084004,26.5068863346938,26.2382799505121,26.3619080002291,"complete"
"Q9H910-3;Q9H910;Q9H910-2","HN1L","Hematological and neurological expressed 1-like protein",NA,NA,0.170697886145234,0.329576914048407,FALSE,25.2488817089921,24.9859124360373,24.9305828333765,25.110651937626,24.7152631615494,24.8273682207948,"complete"
"Q9H936;Q9H1K4","SLC25A22","Mitochondrial glutamate carrier 1","MIM","Small molecule transport > SLC25A family",1.82484869842307,0.00655966367831076,TRUE,26.266934874705,26.6859626509331,26.7430711816655,24.4948365539481,25.2451502227654,24.4814358353209,"complete"
"Q9H974-2;Q9H974-3;Q9H974;Q9H974-4","QTRTD1","Queuine tRNA-ribosyltransferase subunit QTRTD1",NA,NA,-0.134193928958233,0.644318830379545,FALSE,NA,25.0684743398864,25.0081799677472,25.1897535688891,24.7335806250248,25.5942290544112,NA
"Q9H993","ARMT1","Protein-glutamate O-methyltransferase",NA,NA,0.877652117707598,0.0144646092841202,FALSE,25.4472814533061,25.4229753661799,25.4048870657434,24.5442628955526,24.3584433445582,24.7394812919958,"complete"
"Q9H9A5-4;Q9H9A5-3;Q9H9A5-2;Q9H9A5;Q9H9A5-6;Q9H9A5-5","CNOT10","CCR4-NOT transcription complex subunit 10",NA,NA,0.625135189609402,0.0792663755894199,FALSE,23.0574814674661,23.7245747605728,23.5706429166391,22.724153971588,23.1605090192984,22.5926305849634,"complete"
"Q9H9A6","LRRC40","Leucine-rich repeat-containing protein 40",NA,NA,0.672116477939568,0.0528785750943341,FALSE,24.8793644696919,25.1892389783189,25.0804185985138,24.2806137643966,24.1077303728963,24.744328475413,"complete"
"Q9H9B1;Q9H9B1-3;Q9H9B1-4","EHMT1","Histone-lysine N-methyltransferase EHMT1",NA,NA,-0.464290469358101,0.0727536628810463,FALSE,24.8782720598688,24.4391479543047,24.7044644275278,24.9593961997801,25.0361848603423,25.4191747896532,"complete"
"Q9H9B4","SFXN1","Sideroflexin-1","MIM","Metabolism > Amino acid metabolism > Serine metabolism | Metabolism > Vitamin metabolism > Folate and 1-C metabolism | Small molecule transport > Sideroflexins",0.5979255450804,0.0912763728202061,FALSE,28.6073615374139,29.2093473551608,29.1293551724519,28.2149494720652,28.7695180287113,28.1678199290089,"complete"
"Q9H9J2","MRPL44","39S ribosomal protein L44, mitochondrial","Matrix","Mitochondrial central dogma > Translation > Mitochondrial ribosome",0.036074353862368,0.779000353707747,FALSE,27.1581027909447,27.3341736464609,27.1272741944028,27.3654901147074,27.0359440290434,27.1098934264705,"complete"
"Q9H9L3","ISG20L2","Interferon-stimulated 20 kDa exonuclease-like 2",NA,NA,-1.98006847541083,0.114811943211374,FALSE,23.5588738128706,20.9273038028112,22.0620817927316,24.1109789807178,24.4967186003336,23.8807672535945,"MNAR"
"Q9H9P8;Q9H9P8-2","L2HGDH","L-2-hydroxyglutarate dehydrogenase, mitochondrial","MIM","Metabolism > Carbohydrate metabolism > TCA-associated",0.342976429372634,0.103276882043333,FALSE,25.6257699747697,25.750104420721,25.5211307977118,25.5431297450636,25.1038928349225,25.2210533250985,"complete"
"Q9H9Q2;Q9H9Q2-2;Q9H9Q2-3","COPS7B","COP9 signalosome complex subunit 7b",NA,NA,0.0516397817715664,0.812956048768309,FALSE,25.1670662228831,24.9287358107202,24.797096927424,25.2220981147968,24.6337879739964,24.8820935269194,"complete"
"Q9H9T3;Q9H9T3-2;Q9H9T3-4;Q9H9T3-5","ELP3","Elongator complex protein 3",NA,NA,0.568937949837867,0.0306600483836694,FALSE,23.4241163130383,23.4446053070807,23.4193998448858,22.9254754100243,22.9972409488234,22.6585912566435,"complete"
"Q9H9Y2","RPF1","Ribosome production factor 1",NA,NA,-0.684465652067868,0.194221129110682,FALSE,24.9697161614487,24.1372514679029,24.9206828633842,24.6796288106482,25.6655961547627,25.7358224835285,"complete"
"Q9H9Y6;Q9H9Y6-3;Q9H9Y6-2;Q9H9Y6-4;Q9H9Y6-5","POLR1B","DNA-directed RNA polymerase I subunit RPA2",NA,NA,0.4019102645216,0.569100363377971,FALSE,24.0445786697046,24.7113620974254,25.1036355150175,23.3820173807142,25.2632992119578,24.0085288959107,"complete"
"Q9HA64","FN3KRP","Ketosamine-3-kinase",NA,NA,0.2380392831103,0.730301532601528,FALSE,24.7124968180442,NA,25.362358131011,24.137997860691,24.3966414454186,25.8635252681423,NA
"Q9HA77","CARS2","Probable cysteine--tRNA ligase, mitochondrial","Matrix","Mitochondrial central dogma > Translation > mt-tRNA synthetases",-0.182015165100299,0.08710851180517,FALSE,26.1834922363508,26.392025619968,26.2473306708598,26.5534539904863,26.4316961987614,26.3837438332318,"complete"
"Q9HAD4;Q9HAD4-2","WDR41","WD repeat-containing protein 41",NA,NA,-0.142962525343567,0.540403425363189,FALSE,23.7284730809114,23.9688827211788,NA,24.3273525481129,23.8604126142241,23.787156116829,NA
"Q9HAF1-2;Q9HAF1;Q9HAF1-4;Q9HAF1-3","MEAF6","Chromatin modification-related protein MEAF6",NA,NA,0.117212437927702,0.860064382617581,FALSE,26.545960425518,25.9893326316705,26.9144548778539,25.2847674278191,26.766175036456,27.0471681569842,"complete"
"Q9HAS0","C17orf75","Protein Njmu-R1",NA,NA,0.765881634583334,0.0880644212664306,FALSE,23.5932651089997,23.9739831711181,23.7940344775037,23.1672992413783,23.3949214520081,22.5014171604851,"complete"
"Q9HAV0","GNB4","Guanine nucleotide-binding protein subunit beta-4",NA,NA,0.376100997786565,0.359298511040956,FALSE,27.3678155156796,27.2325629864599,26.893578199714,27.3022473454139,26.2211998389962,26.8422065240837,"complete"
"Q9HAV4","XPO5","Exportin-5",NA,NA,0.438749021178598,0.165773432323115,FALSE,26.004018225359,25.291386753079,25.6186773097465,25.0809921184986,25.024013922022,25.4928291841281,"complete"
"Q9HAV7","GRPEL1","GrpE protein homolog 1, mitochondrial","Matrix","Protein import, sorting and homeostasis > Protein import and sorting > Import motor | Metabolism > Metals and cofactors > Fe-S cluster biosynthesis",-0.0189349416239999,0.938760976842429,FALSE,27.5004841076508,27.6572046497949,27.3162914982863,27.9131962882722,27.2564586721627,27.3611301201691,"complete"
"Q9HB07","C12orf10","UPF0160 protein MYG1, mitochondrial",NA,NA,0.673502883712167,0.0557105491795275,FALSE,25.8140277183737,26.1029467938941,25.7942849531728,25.4530042893925,24.8391910054255,25.3985555194861,"complete"
"Q9HB40;Q9HB40-2","SCPEP1","Retinoid-inducible serine carboxypeptidase",NA,NA,0.666609381570936,0.11680738410094,FALSE,26.6639491135346,25.852222137845,25.9079813466737,25.860220115464,25.2164319328691,25.3476724050074,"complete"
"Q9HB71;Q9HB71-3;Q9HB71-2","CACYBP","Calcyclin-binding protein",NA,NA,0.345787846407703,0.164989559122885,FALSE,29.5755421804213,29.4547182976784,29.62161536951,29.0912622612246,29.5323275605233,28.9909224866387,"complete"
"Q9HB90;Q9NQL2;Q9NQL2-2","RRAGC;RRAGD","Ras-related GTP-binding protein C;Ras-related GTP-binding protein D",NA,NA,-0.0433968953940997,0.897670138711043,FALSE,24.5907341544964,23.9401570901769,24.1761624421771,24.4132453730304,24.632061305763,23.7919376942393,"complete"
"Q9HBH1","PDF","Peptide deformylase, mitochondrial","Matrix","Mitochondrial central dogma > Translation > fMet processing | Protein import, sorting and homeostasis > Protein homeostasis",-0.404636065614902,0.0967660102170648,FALSE,24.6665965898489,24.9642339055018,25.0178740353411,25.010583473143,25.3429384882365,25.509090766157,"complete"
"Q9HBH5","RDH14","Retinol dehydrogenase 14","Membrane","Metabolism > Vitamin metabolism > Vitamin A metabolism",0.283531567881735,0.394282646092919,FALSE,25.533528933158,26.18801350552,26.1685676302119,25.3741864850155,26.0700182358341,25.5953106443951,"complete"
"Q9HBK9;Q9HBK9-2","AS3MT","Arsenite methyltransferase",NA,NA,0.647385126270532,0.0174313913938493,FALSE,24.7433612218273,24.9365420327033,24.9905473460222,24.0231151799689,24.2505763334727,24.4546037082996,"complete"
